"","name","mean_win_rate","mean_fs_win_rate","mean_sec_srv_rate","mean_sec_win_rate","mean_sec_in_rate","mean_ace_rate","mean_pts_min","mean_bp_faced_rate","mean_bp_att_rate","mean_bp_save_rate","mean_age","mean_df_rate","hand","mean_rank","surface"
"46","Jo-Wilfried Tsonga",0.5,0.742236024844721,0.40072716266496,0.53125,0.360225140712946,0.0731707317073171,1.44148936170213,0.103189493433396,0.0744101633393829,0.636363636363636,34.09217430985,0.0356472795497186,1,85.1666666666667,"Clay"
"47","Joao Sousa",0.454545454545455,0.674780915287244,0.395231611272032,0.495921696574225,0.363366923532899,0.042086544161233,1.42838654012079,0.106105512744517,0.0899014778325123,0.564245810055866,30.1173542405409,0.027860106698281,1,54.3636363636364,"Clay"
"48","John Millman",0.4,0.678260869565217,0.382608613129108,0.564459930313589,0.376640419947507,0.0393700787401575,1.42527675276753,0.0879265091863517,0.109833971902937,0.567164179104478,29.8918548939,0.0196850393700787,1,48.6,"Clay"
"49","Jordan Thompson",0.571428571428571,0.712053571428571,0.309506664926895,0.521739130434783,0.285714285714286,0.0590062111801242,1.36363636363636,0.0838509316770186,0.0786686838124055,0.574074074074074,25.0403832991143,0.0186335403726708,1,68.1428571428571,"Clay"
"50","Juan Ignacio Londero",0.541666666666667,0.708683473389356,0.406889868662446,0.601156069364162,0.37980241492865,0.0493962678375412,1.48220064724919,0.0812294182217344,0.0922909880564604,0.621621621621622,25.7372804015458,0.0323819978046103,1,71.8333333333333,"Clay"
"51","Juan Martin del Potro",0.625,0.763374485596708,0.360997775223051,0.516,0.330250990752972,0.113606340819022,1.35461604831752,0.059445178335535,0.115621156211562,0.622222222222222,30.6505817932625,0.0277410832232497,1,8.875,"Clay"
"52","Karen Khachanov",0.538461538461538,0.690445859872611,0.369601764170819,0.57177033492823,0.33574297188755,0.0562248995983936,1.40898617511521,0.0819277108433735,0.0849292256452956,0.637254901960784,22.9745695782538,0.0337349397590361,1,12.1538461538462,"Clay"
"53","Kei Nishikori",0.666666666666667,0.682502896871379,0.366648806119049,0.542986425339366,0.327165062916358,0.0266469282013323,1.40224604389995,0.0814211695040711,0.117478510028653,0.572727272727273,29.3587040839667,0.0340488527017024,1,6.73333333333333,"Clay"
"54","Kyle Edmund",0.285714285714286,0.652173913043478,0.401788982749978,0.548523206751055,0.36687306501548,0.0309597523219814,1.44283995186522,0.122291021671827,0.0669077757685353,0.658227848101266,24.3011635865857,0.0278637770897833,1,24,"Clay"
"55","Laslo Djere",0.653846153846154,0.709852598913887,0.392848931161445,0.577540106951872,0.355344418052257,0.0584323040380047,1.36694320357371,0.0826603325415677,0.0945387792565397,0.632183908045977,23.8914336860731,0.0323040380047506,1,41.8076923076923,"Clay"
"56","Leonardo Mayer",0.45,0.75219512195122,0.413007873560285,0.620031796502385,0.360458452722063,0.0934097421203438,1.3906976744186,0.0653295128939828,0.0694519804666305,0.578947368421053,31.96865160847,0.0521489971346705,1,60.9,"Clay"
"57","Lloyd Harris",0.25,0.679802955665025,0.374280387564015,0.52212389380531,0.348765432098765,0.058641975308642,1.5080831408776,0.0864197530864197,0.0759878419452888,0.392857142857143,22.22176591375,0.0246913580246914,1,89.75,"Clay"
"58","Lorenzo Sonego",0.461538461538462,0.721098265895954,0.375789861070415,0.54228855721393,0.360215053763441,0.0600358422939068,1.32991556091677,0.0851254480286738,0.068870523415978,0.642105263157895,24.0629705681077,0.0197132616487455,1,72.5384615384615,"Clay"
"59","Lucas Pouille",0.285714285714286,0.691616766467066,0.443027642748313,0.577092511013216,0.388034188034188,0.0512820512820513,1.48754914809961,0.117948717948718,0.0781818181818182,0.681159420289855,25.2019164955571,0.041025641025641,1,28,"Clay"
